id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1691115,2,2016-01-21 15:27,2016-01-21 15:40,1,-73.97315979,40.75007248,-73.99128723,40.75029373,N,787
id2318400,2,2016-06-08 7:02,2016-06-08 7:09,2,-73.95632935,40.76813126,-73.95275879,40.78662109,N,422
id3439623,2,2016-04-23 9:24,2016-04-23 9:30,1,-73.97399139,40.78407669,-73.9573288,40.78295135,N,385
id1271190,2,2016-01-29 17:28,2016-01-29 17:42,3,-73.98516846,40.76815033,-73.98444366,40.75123978,N,848
id3935890,2,2016-04-17 0:32,2016-04-17 0:35,2,-73.9808197,40.77468109,-73.98364258,40.78095627,N,204
id2451015,1,2016-01-18 19:24,2016-01-18 19:29,1,-73.99511719,40.74516678,-74.0043869,40.73209763,N,292
id0044578,2,2016-02-03 9:42,2016-02-03 10:13,1,-73.98194122,40.72815323,-74.00119781,40.71635056,N,1833
id1860120,1,2016-06-17 9:17,2016-06-17 9:39,1,-73.94802094,40.77057648,-73.99017334,40.74508667,N,1337
id2812322,1,2016-06-13 21:27,2016-06-13 21:41,1,-73.97290802,40.74998474,-73.98971558,40.69120789,N,826
id0422138,1,2016-04-09 15:23,2016-04-09 15:31,1,-73.97399902,40.7642746,-73.96069336,40.76810074,N,480
id1791029,2,2016-03-28 19:59,2016-03-28 20:15,2,-73.96889496,40.75740433,-73.95537567,40.76930618,N,996
id1019370,2,2016-06-21 4:57,2016-06-21 5:04,1,-73.87283325,40.77396011,-73.83159637,40.76284027,N,428
id2619415,1,2016-06-21 17:22,2016-06-21 17:32,1,-73.97029877,40.75266647,-73.98677826,40.74540329,N,599
id2807487,1,2016-05-07 4:30,2016-05-07 4:41,1,-73.94010925,40.79398727,-73.98213196,40.75156784,N,653
id3653441,1,2016-05-14 19:36,2016-05-14 19:43,1,-73.97953796,40.7552681,-73.99370575,40.73535156,N,441
id1097176,1,2016-05-27 15:24,2016-05-27 15:40,1,-73.98966217,40.73763657,-74.00018311,40.72537613,N,918
id2755337,1,2016-06-16 21:19,2016-06-16 21:28,1,-73.98213196,40.77408981,-73.99189758,40.75931549,N,507
id1491699,2,2016-06-23 16:00,2016-06-23 16:17,1,-73.98313904,40.7638092,-73.99645996,40.75317001,N,1032
id0472034,1,2016-06-10 8:58,2016-06-10 9:06,1,-73.96231079,40.76686859,-73.97076416,40.76160431,N,488
id3101656,2,2016-02-26 17:32,2016-02-26 17:37,1,-73.95133209,40.74344635,-73.95196533,40.73145294,N,314
id1604789,1,2016-06-30 18:14,2016-06-30 18:28,1,-73.98751068,40.75891876,-73.98106384,40.78450012,N,822
id3891800,2,2016-03-05 0:54,2016-03-05 1:01,2,-73.95172119,40.71497345,-73.95435333,40.73072433,N,428
id0779025,2,2016-05-06 18:42,2016-05-06 18:58,1,-73.95455933,40.76556778,-73.9874115,40.74058533,N,989
id2268759,2,2016-03-19 19:55,2016-03-19 20:09,2,-73.99784088,40.74118805,-73.99948883,40.7272644,N,824
id0816368,2,2016-05-26 22:02,2016-05-26 22:09,1,-73.97911072,40.75551987,-73.98267365,40.74261856,N,434
id0084649,2,2016-03-07 10:31,2016-03-07 10:36,1,-73.96929169,40.78548813,-73.9790802,40.7853508,N,283
id1161874,1,2016-05-23 10:49,2016-05-23 11:19,1,-73.86360168,40.7694397,-73.96144867,40.71129227,N,1804
id0996782,1,2016-02-14 10:11,2016-02-14 10:13,1,-73.99686432,40.75450134,-74.00167847,40.75648117,N,112
id2512426,1,2016-05-09 14:39,2016-05-09 14:44,1,-73.96799469,40.76252365,-73.9659729,40.76470184,N,272
id3839715,1,2016-05-15 17:00,2016-05-15 17:07,1,-73.95565796,40.76843643,-73.96257782,40.7665863,N,462
id0664373,2,2016-02-25 17:35,2016-02-25 17:56,1,-73.96795654,40.75608826,-73.98931885,40.75643158,N,1210
id1350107,1,2016-02-25 9:45,2016-02-25 9:54,1,-73.96058655,40.77264023,-73.95320129,40.78862762,N,536
id2859354,2,2016-06-23 22:55,2016-06-23 23:04,1,-73.99204254,40.73107147,-74.00618744,40.7399025,N,565
id2944973,2,2016-03-05 14:55,2016-03-05 15:08,6,-73.98548889,40.72737122,-73.97293091,40.75305176,N,779
id0671892,1,2016-03-14 14:27,2016-03-14 14:38,1,-74.00322723,40.71390152,-73.99416351,40.72482681,N,680
id2881305,1,2016-02-21 16:38,2016-02-21 16:43,2,-73.98098755,40.75342178,-73.99258423,40.75850296,N,335
id0574472,2,2016-01-09 2:12,2016-01-09 2:17,4,-73.98601532,40.73258591,-73.98347473,40.72620773,N,257
id3217131,2,2016-04-05 8:42,2016-04-05 9:04,1,-74.00319672,40.70826721,-73.97187805,40.74977875,N,1306
id2874117,2,2016-02-18 20:38,2016-02-18 21:31,1,-73.95187378,40.78446579,-73.98832703,40.66664886,N,3147
id3585762,1,2016-03-12 12:30,2016-03-12 12:39,1,-73.97792816,40.729599,-74.01571655,40.70992661,N,574
id3425041,1,2016-02-29 12:39,2016-02-29 13:14,4,-73.86353302,40.77005005,-73.97074127,40.75796127,N,2081
id0385466,1,2016-02-04 15:28,2016-02-04 15:41,1,-73.99549103,40.74917603,-73.98343658,40.76312637,N,748
id2659559,2,2016-04-14 21:58,2016-04-14 22:10,1,-73.98312378,40.74936676,-74.00743866,40.74101639,N,733
id3779792,1,2016-05-15 18:31,2016-05-15 18:40,1,-74.0011673,40.74185181,-73.98974609,40.75679779,N,508
id0189939,1,2016-03-22 16:38,2016-03-22 16:54,1,-73.96422577,40.77612305,-73.9739151,40.76337433,N,923
id0323437,1,2016-02-26 6:42,2016-02-26 6:53,1,-73.98590851,40.72677231,-73.98532867,40.75320816,N,637
id3788233,2,2016-05-07 18:09,2016-05-07 18:29,1,-73.98880005,40.74854279,-73.98049164,40.78530884,N,1162
id3777815,2,2016-03-16 17:38,2016-03-16 17:50,1,-73.98790741,40.75503159,-73.99849701,40.72470856,N,715
id0223808,2,2016-06-18 19:19,2016-06-18 19:43,5,-73.93730927,40.7976799,-73.98469543,40.72963715,N,1499
id1391668,2,2016-05-24 7:36,2016-05-24 7:40,2,-74.00995636,40.71144867,-74.00475311,40.71617889,N,250
id0578675,2,2016-03-27 16:06,2016-03-27 16:30,1,-73.8629837,40.76848221,-73.97402954,40.75051117,N,1455
id0922165,2,2016-01-10 8:54,2016-01-10 8:57,1,-73.98116302,40.77941132,-73.9813385,40.77387238,N,186
id2342238,2,2016-05-26 12:32,2016-05-26 12:37,1,-73.98252106,40.75712967,-73.98170471,40.76472855,N,337
id2073730,1,2016-05-07 22:05,2016-05-07 22:09,1,-73.98856354,40.73846817,-73.99675751,40.73661041,N,206
id1111993,2,2016-06-28 18:14,2016-06-28 18:21,3,-73.99259949,40.72703171,-73.98096466,40.7333374,N,430
id3928938,2,2016-01-02 21:48,2016-01-02 22:05,1,-73.9931488,40.7334671,-73.94877625,40.7716217,N,1000
id2057510,1,2016-02-04 20:03,2016-02-04 20:05,1,-73.96025848,40.7696991,-73.95713043,40.77466965,N,116
id3142216,2,2016-06-29 23:19,2016-06-29 23:34,2,-73.98786926,40.73374939,-73.9631424,40.71667099,N,900
id1941510,2,2016-01-18 22:43,2016-01-18 22:48,5,-73.98386383,40.76565933,-73.98040009,40.78052139,N,311
id3243826,2,2016-05-08 14:22,2016-05-08 14:36,2,-73.99733734,40.73668671,-73.98262024,40.76338577,N,816
id0279036,1,2016-04-09 19:52,2016-04-09 19:59,1,-73.95176697,40.76947021,-73.95546722,40.77698898,N,421
id0150248,2,2016-01-12 21:59,2016-01-12 22:03,5,-73.96675873,40.76696014,-73.9550705,40.78314972,N,276
id3172262,2,2016-03-25 12:58,2016-03-25 13:01,2,-73.94909668,40.78117371,-73.95658875,40.77115631,N,197
id0865057,1,2016-06-09 19:34,2016-06-09 19:50,1,-73.98377228,40.74098587,-73.99485016,40.76038742,N,946
id1066468,2,2016-01-25 22:22,2016-01-25 22:39,1,-73.97092438,40.75909042,-73.98475647,40.72434616,N,1026
id3887780,2,2016-05-09 7:03,2016-05-09 7:06,1,-73.98847198,40.72309113,-73.97476196,40.74213028,N,223
id2158669,1,2016-05-04 21:24,2016-05-04 21:43,1,-73.96258545,40.77280426,-73.95638275,40.74664307,N,1133
id1767473,2,2016-04-04 20:02,2016-04-04 20:14,5,-74.00849152,40.7341423,-73.9908905,40.73631668,N,725
id1697706,1,2016-04-02 17:21,2016-04-02 17:28,1,-73.96573639,40.76220703,-73.94447327,40.79167175,N,402
id3213557,2,2016-05-04 23:25,2016-05-04 23:40,2,-73.86541748,40.77064896,-73.98609161,40.72243881,N,904
id2697813,1,2016-02-15 11:25,2016-02-15 11:59,1,-73.77680206,40.64533234,-73.88341522,40.67879868,N,2007
id1491523,2,2016-01-30 19:56,2016-01-30 20:20,5,-74.00031281,40.73028183,-73.97763062,40.74721146,N,1440
id0287714,1,2016-06-05 18:36,2016-06-05 18:39,1,-73.98242188,40.77259064,-73.98628235,40.76730347,N,173
id2272789,2,2016-03-15 19:57,2016-03-15 20:05,5,-73.96322632,40.77421188,-73.96356201,40.75841904,N,496
id3528732,2,2016-01-01 14:26,2016-01-01 14:31,1,-73.96099854,40.76092148,-73.97409821,40.74705887,N,288
id0177485,2,2016-04-05 0:00,2016-04-05 0:12,3,-73.98976135,40.72951889,-73.9540863,40.77890015,N,714
id3883177,2,2016-02-27 2:39,2016-02-27 2:46,1,-73.98950958,40.71797562,-74.00410461,40.71605682,N,415
id1293712,1,2016-01-04 17:16,2016-01-04 17:22,1,-73.98184967,40.77068329,-73.97852325,40.77729797,N,325
id0618966,1,2016-03-31 21:10,2016-03-31 21:38,1,-74.00558472,40.72567368,-73.98775482,40.66353989,N,1697
id0224280,2,2016-03-29 21:03,2016-03-29 21:08,2,-73.97463989,40.78303909,-73.96801758,40.79228592,N,298
id1612755,2,2016-03-30 15:08,2016-03-30 15:31,2,-73.95754242,40.76939011,-73.99150085,40.75001144,N,1350
id3409154,2,2016-05-31 17:38,2016-05-31 17:42,1,-73.95521545,40.78881073,-73.95277405,40.78316879,N,264
id0800285,2,2016-03-18 17:33,2016-03-18 17:59,1,-74.0014267,40.75157166,-73.87084961,40.77404022,N,1576
id1952270,2,2016-05-01 13:41,2016-05-01 13:45,1,-73.96939087,40.75813675,-73.9610672,40.76424789,N,230
id1892341,1,2016-03-10 15:46,2016-03-10 15:53,1,-73.991745,40.74940109,-74.00163269,40.7358017,N,434
id1167799,2,2016-06-03 20:36,2016-06-03 20:49,1,-74.0056076,40.74819183,-73.97637939,40.75342178,N,792
id0546701,2,2016-03-17 19:22,2016-03-17 19:31,1,-73.97904205,40.75289154,-73.95333099,40.78842163,N,539
id0346526,2,2016-01-08 12:08,2016-01-08 12:27,1,-73.98204803,40.76964951,-73.96382141,40.80784988,N,1107
id2899205,2,2016-02-17 9:24,2016-02-17 9:25,3,-73.99669647,40.73731995,-73.99105835,40.7365303,N,104
id2825944,1,2016-01-05 16:26,2016-01-05 16:59,1,-73.9907074,40.71736526,-73.998703,40.65912247,N,2036
id1791837,1,2016-03-12 17:32,2016-03-12 17:43,1,-73.99163055,40.71954727,-73.95479584,40.72241974,N,643
id0431863,2,2016-04-29 12:28,2016-04-29 12:54,1,-73.97331238,40.76371002,-74.00646973,40.70555115,N,1592
id0607423,2,2016-04-15 7:06,2016-04-15 7:12,1,-73.94723511,40.77574921,-73.95510864,40.7650032,N,329
id2784470,2,2016-05-20 0:13,2016-05-20 0:27,1,-73.96463013,40.76152039,-73.91851044,40.74296188,N,810
id3575539,2,2016-01-14 18:31,2016-01-14 18:48,1,-73.97393799,40.7514801,-73.98792267,40.7542572,N,1040
id0160092,2,2016-05-12 12:01,2016-05-12 12:10,2,-73.97683716,40.74349976,-73.99407959,40.7326088,N,534
id3199440,2,2016-04-25 8:37,2016-04-25 8:46,3,-73.99823761,40.7202301,-74.00106049,40.73144913,N,565
id2431333,2,2016-04-04 13:19,2016-04-04 13:24,4,-73.95624542,40.78449249,-73.94729614,40.77988434,N,289
id0745319,2,2016-05-04 8:13,2016-05-04 8:15,1,-73.95836639,40.77299881,-73.9522934,40.78091812,N,155
id3475280,2,2016-05-15 3:19,2016-05-15 3:26,1,-73.98641205,40.73299408,-73.99468231,40.74858093,N,435
id2261176,1,2016-03-11 18:51,2016-03-11 19:05,2,-73.9654007,40.75595856,-73.98045349,40.75750732,N,827
id0473517,1,2016-01-05 1:41,2016-01-05 1:44,1,-73.98207855,40.73121262,-73.98567963,40.72315979,N,177
id0133515,2,2016-02-11 21:51,2016-02-11 21:59,1,-73.97163391,40.75786209,-73.98468781,40.73867035,N,490
id2168577,2,2016-03-19 6:07,2016-03-19 6:14,1,-73.98802948,40.7392807,-73.98623657,40.75756836,N,390
id0309818,2,2016-01-31 12:50,2016-01-31 13:02,1,-73.96633148,40.76781845,-73.99091339,40.75065994,N,760
id0684226,1,2016-05-27 13:54,2016-05-27 14:12,2,-73.98691559,40.7450943,-74.01204681,40.72162247,N,1027
id2704960,1,2016-02-01 17:19,2016-02-01 17:28,1,-73.97480774,40.76371765,-73.97884369,40.77245331,N,519
id0731375,2,2016-06-03 18:01,2016-06-03 18:14,1,-73.96292877,40.76473999,-73.97447205,40.76142883,N,808
id0169514,2,2016-04-29 15:31,2016-04-29 15:44,2,-73.97414398,40.75401688,-73.98733521,40.72898483,N,758
id3410896,1,2016-06-29 22:58,2016-06-29 23:31,1,-73.98801422,40.74377441,-73.92860413,40.85450745,N,2031
id2969775,1,2016-02-07 23:58,2016-02-08 0:10,1,-73.97190094,40.79439163,-73.93979645,40.81163788,N,676
id3075671,2,2016-05-05 19:47,2016-05-05 19:51,1,-73.98918915,40.72299576,-73.98209381,40.71947098,N,202
id3991996,2,2016-06-14 12:55,2016-06-14 13:26,5,-73.99398804,40.7514801,-73.97125244,40.76673126,N,1837
id3201199,2,2016-02-13 18:41,2016-02-13 18:47,3,-73.96788025,40.75556183,-73.9691925,40.76432037,N,345
id0425992,2,2016-06-23 20:52,2016-06-23 21:01,1,-74.00624084,40.74048233,-73.99279022,40.74858475,N,530
id2685811,1,2016-01-26 18:58,2016-01-26 19:04,1,-74.00649261,40.73147202,-74.00005341,40.74198914,N,398
id2745017,2,2016-06-27 11:05,2016-06-27 11:15,1,-73.96579742,40.76245117,-73.95599365,40.78717041,N,608
id3417635,2,2016-02-15 15:29,2016-02-15 15:39,3,-73.98841858,40.75511169,-74.00093079,40.7574501,N,587
id0108599,2,2016-03-27 22:53,2016-03-27 23:09,1,-73.99269867,40.74803925,-73.9787674,40.72425842,N,919
id1895882,2,2016-05-09 17:00,2016-05-09 17:33,1,-73.95568085,40.78219223,-74.01019287,40.72001266,N,1947
id3432220,2,2016-05-27 9:51,2016-05-27 10:01,1,-73.98288727,40.75614548,-73.96496582,40.75553513,N,599
id0310728,1,2016-06-13 20:27,2016-06-13 20:41,3,-73.9848175,40.76018143,-73.99458313,40.7321167,N,870
id3966402,1,2016-01-06 15:28,2016-01-06 15:38,2,-73.95927429,40.77187347,-73.96614838,40.76551056,N,602
id0137735,2,2016-06-24 22:43,2016-06-24 23:07,1,-73.96916199,40.75749207,-73.99449921,40.76174545,N,1452
id0130508,1,2016-03-02 7:04,2016-03-02 7:16,1,-73.94595337,40.777668,-74.00782776,40.7034111,N,763
id3091956,1,2016-06-05 12:25,2016-06-05 13:01,1,-73.98465729,40.73642349,-73.95824432,40.7786026,N,2137
id3171058,1,2016-01-28 8:55,2016-01-28 9:06,1,-73.94854736,40.77780914,-73.93894958,40.80454254,N,671
id3334394,2,2016-06-01 14:51,2016-06-01 15:10,5,-74.01595306,40.71112823,-73.99794006,40.72583008,N,1131
id3225120,2,2016-05-27 15:58,2016-05-27 16:26,1,-73.99180603,40.7424202,-73.96908569,40.76108932,N,1661
id0169350,1,2016-03-30 21:45,2016-03-30 21:59,1,-73.98972321,40.73945618,-73.98389435,40.75529099,N,851
id1391011,1,2016-04-27 2:40,2016-04-27 3:07,1,-73.99968719,40.73330688,-73.81507111,40.7751236,N,1603
id3461256,1,2016-03-26 18:30,2016-03-26 18:41,1,-73.96869659,40.76713181,-73.98608398,40.77674484,N,658
id2782515,2,2016-03-15 23:33,2016-03-15 23:36,1,-73.97102356,40.75574875,-73.96195221,40.76776123,N,180
id0361579,1,2016-04-14 19:43,2016-04-14 20:05,1,-73.97720337,40.75868988,-73.98282623,40.75850677,N,1343
id1375671,2,2016-02-29 15:10,2016-02-29 15:15,2,-73.97200775,40.79159546,-73.96631622,40.79578018,N,282
id1952448,1,2016-01-01 0:34,2016-01-01 0:50,1,-73.95687866,40.77788162,-73.98365021,40.73400879,N,984
id0977379,2,2016-04-16 21:19,2016-04-16 21:43,1,-74.00393677,40.70758057,-74.00163269,40.73712158,N,1455
id0760361,2,2016-06-22 16:26,2016-06-22 18:02,1,-73.86341858,40.76997757,-73.97620392,40.67396164,N,5719
id1179829,2,2016-02-18 1:08,2016-02-18 1:34,6,-73.78939819,40.64722061,-73.98361969,40.72773361,N,1515
id1505030,1,2016-03-25 19:23,2016-03-25 19:37,1,-73.97052765,40.75857925,-73.99248505,40.75812531,N,822
id3830345,1,2016-02-13 19:37,2016-02-13 19:44,1,-73.98245239,40.76420975,-73.97063446,40.7591362,N,382
id3597114,2,2016-03-31 22:21,2016-03-31 22:25,1,-74.00621796,40.74040985,-73.99874115,40.74505997,N,252
id0614352,2,2016-01-28 11:13,2016-01-28 11:28,1,-73.9782486,40.72961044,-74.00222015,40.7403183,N,907
id2807635,2,2016-04-20 13:19,2016-04-20 13:25,1,-73.98219299,40.74877167,-73.97725677,40.75616074,N,366
id0247481,2,2016-03-01 10:00,2016-03-01 10:31,1,-73.95571899,40.77266312,-74.00014496,40.73617172,N,1860
id1699374,2,2016-04-18 22:34,2016-04-18 22:38,5,-74.00292969,40.74931717,-73.98955536,40.75749588,N,262
id0360229,1,2016-04-16 15:21,2016-04-16 15:28,1,-73.95623016,40.76792145,-73.97180939,40.76225662,N,438
id3744017,2,2016-06-17 7:57,2016-06-17 8:01,1,-73.95867157,40.78075409,-73.95244598,40.77831268,N,197
id3606203,2,2016-03-12 15:51,2016-03-12 16:00,2,-73.99443817,40.74065781,-74.00215149,40.75061035,N,515
id2716370,2,2016-02-26 8:38,2016-02-26 9:12,1,-73.86399078,40.76990509,-73.9655304,40.75611877,N,2019
id1862104,1,2016-06-21 9:13,2016-06-21 9:29,1,-73.99813843,40.75648499,-74.01002502,40.72127533,N,1004
id1667544,2,2016-04-30 16:37,2016-04-30 16:38,5,-73.96839905,40.7915802,-73.97311401,40.7869873,N,113
id1940923,2,2016-05-06 18:08,2016-05-06 18:46,1,-73.8710022,40.77381134,-73.97647858,40.72872925,N,2251
id0136371,1,2016-02-11 8:24,2016-02-11 8:33,1,-73.95612335,40.77173233,-73.96885681,40.7636795,N,561
id1087362,1,2016-04-06 16:03,2016-04-06 16:22,1,-74.0059967,40.74211884,-73.98106384,40.75859451,N,1107
id3342376,2,2016-01-09 21:00,2016-01-09 21:04,1,-73.98464966,40.75274658,-73.99025726,40.75626373,N,226
id0571141,1,2016-01-07 12:00,2016-01-07 12:20,1,-73.97424316,40.75381088,-73.99611664,40.72624969,N,1197
id3473440,1,2016-02-14 11:02,2016-02-14 11:19,1,-73.77680206,40.64506149,-73.81736755,40.74225616,N,1015
id0508232,1,2016-04-12 21:20,2016-04-12 21:40,1,-73.99965668,40.73838043,-73.9493866,40.78500748,N,1187
id3173377,1,2016-06-20 18:33,2016-06-20 18:39,1,-73.98869324,40.77399063,-73.97789001,40.78616714,N,390
id1800757,1,2016-06-01 9:26,2016-06-01 9:46,1,-73.99246979,40.75359726,-73.97205353,40.76268005,N,1206
id2165653,1,2016-02-12 7:19,2016-02-12 7:32,1,-74.00843811,40.73348236,-73.97951508,40.76073456,N,832
id1386965,1,2016-01-13 6:06,2016-01-13 6:13,1,-73.97941589,40.78685379,-73.98480988,40.76041031,N,443
id0112221,2,2016-04-10 13:55,2016-04-10 14:01,1,-73.96250916,40.77044296,-73.96556091,40.76573181,N,402
id1604006,1,2016-03-19 20:22,2016-03-19 20:41,1,-73.98662567,40.76678467,-73.9524231,40.80838776,N,1175
id0034684,2,2016-01-20 19:16,2016-01-20 19:27,1,-73.98506165,40.74468231,-73.96923828,40.75569916,N,684
id0149396,1,2016-06-15 6:00,2016-06-15 6:20,1,-73.89984131,40.74120331,-73.90519714,40.85362625,N,1163
id0449568,1,2016-03-29 23:44,2016-03-30 0:07,1,-73.94225311,40.75428772,-73.89601898,40.88529205,N,1379
id1897811,2,2016-04-03 20:31,2016-04-03 20:35,1,-73.98330688,40.75597,-73.97554016,40.76264191,N,199
id3163620,2,2016-05-26 9:18,2016-05-26 9:50,1,-73.99784851,40.74038315,-74.17766571,40.69042206,N,1930
id1995493,1,2016-06-21 22:06,2016-06-21 22:26,1,-73.86349487,40.76966095,-73.95998383,40.77375031,N,1169
id0752995,2,2016-05-01 1:10,2016-05-01 1:21,1,-73.98162842,40.74836349,-73.9896698,40.73029327,N,692
id1211273,2,2016-04-29 11:06,2016-04-29 11:22,1,-73.95840454,40.78144073,-73.99077606,40.77006912,N,949
id3689822,1,2016-06-15 7:14,2016-06-15 7:26,1,-73.97037506,40.78576279,-73.9788208,40.7521286,N,738
id0563929,2,2016-01-13 8:09,2016-01-13 8:37,1,-73.86319733,40.76974869,-73.95533752,40.78522873,N,1663
id2761428,2,2016-03-20 0:06,2016-03-20 0:13,1,-74.00554657,40.73848343,-74.00295258,40.74945831,N,421
id1334416,2,2016-05-11 9:57,2016-05-11 10:05,1,-73.98256683,40.73128891,-73.98155212,40.74642944,N,476
id1709332,2,2016-03-21 9:15,2016-03-21 9:38,5,-74.0083313,40.72183609,-73.97897339,40.74585724,N,1355
id3312761,1,2016-05-02 14:34,2016-05-02 14:40,1,-73.99059296,40.75011063,-73.99584961,40.75944519,N,357
id3662898,1,2016-02-09 17:42,2016-02-09 17:54,1,-73.98738861,40.73316193,-73.98659515,40.71578217,N,691
id2970188,2,2016-04-29 23:10,2016-04-29 23:13,1,-73.98175049,40.73096085,-73.97431946,40.72613907,N,167
id0349876,1,2016-05-12 20:02,2016-05-12 20:25,3,-73.99053192,40.75152206,-73.98642731,40.73127747,N,1351
id2679591,1,2016-05-27 0:24,2016-05-27 0:39,1,-73.98451996,40.76891327,-73.98223877,40.74308395,N,900
id2022084,2,2016-05-25 14:01,2016-05-25 14:25,1,-73.98158264,40.77854538,-73.98029327,40.75552368,N,1444
id0921079,2,2016-05-22 23:13,2016-05-22 23:18,2,-73.95739746,40.78271866,-73.94075775,40.80756378,N,343
id0129980,2,2016-02-01 18:31,2016-02-01 18:38,1,-73.96102142,40.76734161,-73.95599365,40.78287125,N,428
id1838488,1,2016-03-26 2:11,2016-03-26 2:16,2,-73.99014282,40.75657272,-73.99464417,40.75051498,N,327
id0018117,1,2016-05-12 8:26,2016-05-12 8:55,2,-73.98518372,40.75930786,-74.01664734,40.70567322,N,1755
id1582400,2,2016-06-01 14:01,2016-06-01 14:06,1,-73.95585632,40.7804718,-73.95452118,40.78663635,N,271
id1211862,2,2016-05-21 10:52,2016-05-21 10:55,4,-73.98621368,40.7620697,-73.98204803,40.77090073,N,158
id3484598,1,2016-01-16 9:00,2016-01-16 9:08,1,-73.9792099,40.74050903,-73.99395752,40.75016403,N,456
id2412180,2,2016-02-04 23:45,2016-02-04 23:51,2,-73.99545288,40.72491837,-73.97827911,40.72064972,N,360
id2897485,2,2016-03-31 3:39,2016-03-31 3:51,1,-73.99172974,40.71524811,-73.92778778,40.70186996,N,723
id1610486,2,2016-05-17 19:34,2016-05-17 19:43,1,-73.99499512,40.74129105,-73.98210144,40.74401093,N,544
id2530294,2,2016-06-24 12:49,2016-06-24 13:23,1,-73.99208832,40.72914886,-73.96811676,40.78689957,N,2065
id3294587,2,2016-04-08 16:34,2016-04-08 16:39,6,-73.99182129,40.73863602,-74.00120544,40.7401619,N,321
id3073882,1,2016-05-04 23:14,2016-05-04 23:26,1,-73.97820282,40.76309204,-73.94522095,40.77988052,N,726
id2181610,2,2016-04-05 8:25,2016-04-05 8:40,1,-73.98397827,40.75431442,-73.95452881,40.78057098,N,930
id2695936,1,2016-04-13 17:11,2016-04-13 17:15,1,-73.99468994,40.74082184,-74.00151825,40.73731232,N,255
id1042137,1,2016-03-11 22:42,2016-03-11 22:46,1,-73.99836731,40.73513031,-73.99707794,40.74160767,N,232
id3640771,2,2016-06-24 11:24,2016-06-24 11:44,5,-73.97766113,40.7507019,-73.87242126,40.77445984,N,1231
id3084059,1,2016-02-22 13:00,2016-02-22 13:13,1,-73.96315002,40.76832962,-73.97934723,40.76038742,N,778
id2927707,1,2016-06-01 17:04,2016-06-01 17:19,1,-73.97943115,40.76498413,-73.9573288,40.78298187,N,866
id0272248,1,2016-01-29 23:36,2016-01-29 23:58,1,-73.99725342,40.72216034,-73.96460724,40.68201065,N,1336
id1157589,1,2016-06-22 2:36,2016-06-22 2:57,1,-73.99623871,40.73220444,-73.95426178,40.66453171,N,1283
id0908935,1,2016-03-05 7:31,2016-03-05 7:39,1,-73.95616913,40.76423645,-73.9510498,40.78598785,N,455
id3422536,2,2016-06-17 15:24,2016-06-17 15:56,5,-73.95664978,40.78115845,-73.99230957,40.73067856,N,1896
id1181047,2,2016-03-20 21:26,2016-03-20 21:31,1,-73.98956299,40.73350906,-73.98047638,40.74430084,N,292
id2396418,1,2016-01-29 21:17,2016-01-29 21:27,2,-73.97422791,40.75382614,-73.99113464,40.75046158,N,591
